,coordenada_x,coordenada_y,Zona
15777,5438980.066571275,6354648.363946304,9
15779,5437826.482178591,6350932.062746087,7
15780,5437826.482178591,6350932.062746087,7
15781,5437826.482178591,6350932.062746087,7
15782,5437826.482178591,6350932.062746087,7
15783,5437826.482178591,6350932.062746087,7
15790,5441497.62,6348904.85,3
15791,5441497.62,6348904.85,3
15792,5441497.62,6348904.85,3
15793,5432263.686001021,6361300.3756033145,2
15794,5432263.686001021,6361300.3756033145,2
15795,5432263.686001021,6361300.3756033145,2
15796,5432263.686001021,6361300.3756033145,2
15797,5432263.686001021,6361300.3756033145,2
15798,5432263.686001021,6361300.3756033145,2
15799,5432263.686001021,6361300.3756033145,2
15800,5432263.686001021,6361300.3756033145,2
15801,5436624.048371407,6358459.373589645,5
15802,5438098.296340147,6354716.671021999,9
15803,5438098.296340147,6354716.671021999,9
15804,5438356.063646736,6355097.256267994,9
15805,5438356.063646736,6355097.256267994,9
15806,5438356.063646736,6355097.256267994,9
15807,5434021.620665919,6352216.490193689,0
15808,5434021.620665919,6352216.490193689,0
15809,5434021.620665919,6352216.490193689,0
15810,5434021.620665919,6352216.490193689,0
15811,5434021.620665919,6352216.490193689,0
15812,5434021.620665919,6352216.490193689,0
15813,5434021.620665919,6352216.490193689,0
15814,5434021.620665919,6352216.490193689,0
15815,5434021.620665919,6352216.490193689,0
15816,5434021.620665919,6352216.490193689,0
15817,5434021.620665919,6352216.490193689,0
15818,5434021.620665919,6352216.490193689,0
15819,5434021.620665919,6352216.490193689,0
15820,5434021.620665919,6352216.490193689,0
15821,5434021.620665919,6352216.490193689,0
15822,5434021.620665919,6352216.490193689,0
15823,5434021.620665919,6352216.490193689,0
15824,5434021.620665919,6352216.490193689,0
15825,5434021.620665919,6352216.490193689,0
15826,5434021.620665919,6352216.490193689,0
15827,5434021.620665919,6352216.490193689,0
15831,5431418.156102863,6361999.010129608,2
15832,5431418.156102863,6361999.010129608,2
15833,5431418.156102863,6361999.010129608,2
15834,5431418.156102863,6361999.010129608,2
15835,5431418.156102863,6361999.010129608,2
15836,5431418.156102863,6361999.010129608,2
15839,5436253.332325402,6354496.209940557,5
15841,5440479.63,6354361.24,1
15842,5440479.63,6354361.24,1
15843,5440479.63,6354361.24,1
15844,5440479.63,6354361.24,1
15852,5440848.07,6350039.88,3
15854,5433689.280000007,6357849.949999933,6
15855,5433689.280000007,6357849.949999933,6
15859,5438283.113767009,6356655.745726601,9
15860,5438283.113767009,6356655.745726601,9
15863,5436091.642988582,6351289.995227198,7
15868,5438127.28,6354695.38,9
15869,5438127.28,6354695.38,9
15873,5439383.602893807,6352467.737771588,1
15874,5439383.602893807,6352467.737771588,1
15875,5438097.924587139,6355289.176003324,9
15876,5439976.761001267,6354332.429532049,1
15877,5439013.652840759,6354376.115747267,9
15878,5437546.774452352,6353512.58079668,7
15880,5436347.321233712,6352580.313023399,7
15889,5431549.099936331,6356067.621820397,4
15890,5431549.099936331,6356067.621820397,4
15892,5432257.782930641,6357278.153072359,4
15893,5432257.782930641,6357278.153072359,4
15894,5432257.782930641,6357278.153072359,4
15895,5432257.782930641,6357278.153072359,4
15896,5432257.782930641,6357278.153072359,4
15897,5432257.782930641,6357278.153072359,4
15901,5439238.496755773,6348019.259913226,3
15902,5439238.496755773,6348019.259913226,3
15905,5437864.533556666,6355974.873702984,9
15906,5437864.533556666,6355974.873702984,9
15907,5437231.103753537,6354927.649652922,9
15908,5437231.103753537,6354927.649652922,9
15911,5439590.989116642,6351989.987429343,1
15912,5439590.989116642,6351989.987429343,1
15913,5432993.385310313,6361515.45097942,2
15914,5432993.385310313,6361515.45097942,2
15915,5432993.385310313,6361515.45097942,2
15916,5432993.385310313,6361515.45097942,2
15917,5432993.385310313,6361515.45097942,2
15918,5432993.385310313,6361515.45097942,2
15922,5437604.893693965,6351445.385675331,7
15924,5432162.102298115,6357274.333967082,4
15925,5432162.102298115,6357274.333967082,4
15926,5432162.102298115,6357274.333967082,4
15927,5432162.102298115,6357274.333967082,4
15928,5432162.102298115,6357274.333967082,4
15929,5432162.102298115,6357274.333967082,4
15930,5432162.102298115,6357274.333967082,4
15931,5432162.102298115,6357274.333967082,4
15932,5432162.102298115,6357274.333967082,4
15933,5432162.102298115,6357274.333967082,4
15934,5437831.075427048,6357177.602661939,5
15935,5437831.075427048,6357177.602661939,5
15941,5437099.880438604,6354289.768207982,7
15942,5439226.019754826,6353924.471320959,1
15943,5436196.552465329,6354455.179274131,5
15944,5436196.552465329,6354455.179274131,5
15945,5439273.833682475,6354085.992874839,1
15946,5439273.833682475,6354085.992874839,1
15947,5439273.833682475,6354085.992874839,1
15948,5439273.833682475,6354085.992874839,1
15949,5433854.645066959,6357052.091600844,5
15950,5433854.645066959,6357052.091600844,5
15951,5435656.319508644,6355193.534168447,5
15952,5435656.319508644,6355193.534168447,5
15953,5439515.540652628,6351623.872457624,1
15954,5439515.540652628,6351623.872457624,1
15955,5439901.190480958,6354320.652691238,1
15956,5439901.190480958,6354320.652691238,1
15957,5439901.190480958,6354320.652691238,1
15958,5439901.190480958,6354320.652691238,1
15959,5439901.190480958,6354320.652691238,1
15960,5439901.190480958,6354320.652691238,1
15961,5439901.190480958,6354320.652691238,1
15962,5439901.190480958,6354320.652691238,1
15963,5439901.190480958,6354320.652691238,1
15964,5439901.190480958,6354320.652691238,1
15965,5439901.190480958,6354320.652691238,1
15966,5439901.190480958,6354320.652691238,1
15967,5439901.190480958,6354320.652691238,1
15968,5439901.190480958,6354320.652691238,1
15974,5434781.76,6359798.2,6
15976,5439006.862095031,6356042.587220198,9
15977,5435096.490691243,6357460.137545213,5
15979,5436648.999657072,6352635.55710355,7
15981,5434583.7,6359568.01,6
15982,5434583.7,6359568.01,6
15983,5435563.168590774,6357453.076449067,5
15985,5438674.145415333,6351637.1226536585,7
15986,5434700.81542029,6358353.010075569,6
15987,5434700.81542029,6358353.010075569,6
15988,5434700.81542029,6358353.010075569,6
15989,5434700.81542029,6358353.010075569,6
15990,5434700.81542029,6358353.010075569,6
15991,5434700.81542029,6358353.010075569,6
15992,5434700.81542029,6358353.010075569,6
15993,5434700.81542029,6358353.010075569,6
15994,5434700.81542029,6358353.010075569,6
15995,5434700.81542029,6358353.010075569,6
15996,5434700.81542029,6358353.010075569,6
15997,5434700.81542029,6358353.010075569,6
15998,5434700.81542029,6358353.010075569,6
15999,5434700.81542029,6358353.010075569,6
16000,5434700.81542029,6358353.010075569,6
16001,5434700.81542029,6358353.010075569,6
16002,5434700.81542029,6358353.010075569,6
16003,5434700.81542029,6358353.010075569,6
16004,5434700.81542029,6358353.010075569,6
16005,5434700.81542029,6358353.010075569,6
16006,5434700.81542029,6358353.010075569,6
16007,5434700.81542029,6358353.010075569,6
16008,5434700.81542029,6358353.010075569,6
16009,5434700.81542029,6358353.010075569,6
16010,5434700.81542029,6358353.010075569,6
16011,5434700.81542029,6358353.010075569,6
16012,5434700.81542029,6358353.010075569,6
16013,5434700.81542029,6358353.010075569,6
16014,5434700.81542029,6358353.010075569,6
16015,5434700.81542029,6358353.010075569,6
16016,5434700.81542029,6358353.010075569,6
16017,5434700.81542029,6358353.010075569,6
16018,5434700.81542029,6358353.010075569,6
16019,5434700.81542029,6358353.010075569,6
16020,5434700.81542029,6358353.010075569,6
16021,5434700.81542029,6358353.010075569,6
16022,5434700.81542029,6358353.010075569,6
16023,5434700.81542029,6358353.010075569,6
16024,5434700.81542029,6358353.010075569,6
16025,5434700.81542029,6358353.010075569,6
16026,5434700.81542029,6358353.010075569,6
16027,5434700.81542029,6358353.010075569,6
16028,5434700.81542029,6358353.010075569,6
16029,5434700.81542029,6358353.010075569,6
16030,5434700.81542029,6358353.010075569,6
16031,5434700.81542029,6358353.010075569,6
16032,5434700.81542029,6358353.010075569,6
16033,5434700.81542029,6358353.010075569,6
16034,5436914.537318105,6357762.148059024,5
16036,5437367.976937895,6353461.019751943,7
16037,5434583.904872762,6358374.839648678,6
16038,5434583.904872762,6358374.839648678,6
16039,5434583.904872762,6358374.839648678,6
16040,5434583.904872762,6358374.839648678,6
16041,5434583.904872762,6358374.839648678,6
16042,5434583.904872762,6358374.839648678,6
16043,5434583.904872762,6358374.839648678,6
16044,5434583.904872762,6358374.839648678,6
16045,5434583.904872762,6358374.839648678,6
16046,5434583.904872762,6358374.839648678,6
16047,5434583.904872762,6358374.839648678,6
16048,5434583.904872762,6358374.839648678,6
16049,5434583.904872762,6358374.839648678,6
16050,5434583.904872762,6358374.839648678,6
16051,5434583.904872762,6358374.839648678,6
16052,5434583.904872762,6358374.839648678,6
16053,5434583.904872762,6358374.839648678,6
16054,5434583.904872762,6358374.839648678,6
16055,5434583.904872762,6358374.839648678,6
16056,5434583.904872762,6358374.839648678,6
16057,5434583.904872762,6358374.839648678,6
16058,5434583.904872762,6358374.839648678,6
16059,5434583.904872762,6358374.839648678,6
16060,5434583.904872762,6358374.839648678,6
16061,5434583.904872762,6358374.839648678,6
16062,5434583.904872762,6358374.839648678,6
16063,5434583.904872762,6358374.839648678,6
16064,5434583.904872762,6358374.839648678,6
16065,5434583.904872762,6358374.839648678,6
16066,5434583.904872762,6358374.839648678,6
16067,5434583.904872762,6358374.839648678,6
16068,5434583.904872762,6358374.839648678,6
16069,5434583.904872762,6358374.839648678,6
16070,5434583.904872762,6358374.839648678,6
16071,5434583.904872762,6358374.839648678,6
16072,5434583.904872762,6358374.839648678,6
16073,5434583.904872762,6358374.839648678,6
16074,5434583.904872762,6358374.839648678,6
16075,5434583.904872762,6358374.839648678,6
16076,5434583.904872762,6358374.839648678,6
16077,5434583.904872762,6358374.839648678,6
16078,5434583.904872762,6358374.839648678,6
16079,5434583.904872762,6358374.839648678,6
16080,5434583.904872762,6358374.839648678,6
16081,5434583.904872762,6358374.839648678,6
16082,5434583.904872762,6358374.839648678,6
16083,5434583.904872762,6358374.839648678,6
16084,5434583.904872762,6358374.839648678,6
16085,5434583.904872762,6358374.839648678,6
16088,5439069.175035027,6352239.671534706,7
16089,5431771.582305436,6361527.446233509,2
16090,5437876.623603121,6349303.340084174,8
16091,5437876.623603121,6349303.340084174,8
16092,5437876.623603121,6349303.340084174,8
16093,5437876.623603121,6349303.340084174,8
16094,5437876.623603121,6349303.340084174,8
16095,5437876.623603121,6349303.340084174,8
16096,5437876.623603121,6349303.340084174,8
16097,5439623.454559607,6352696.438092029,1
16098,5439623.454559607,6352696.438092029,1
16099,5439219.888555584,6354790.130379648,9
16103,5437203.10935499,6348483.118171949,8
16104,5437203.10935499,6348483.118171949,8
16105,5437203.10935499,6348483.118171949,8
16106,5437203.10935499,6348483.118171949,8
16107,5437203.10935499,6348483.118171949,8
16108,5436045.900000034,6353275.650000034,7
16109,5436045.900000034,6353275.650000034,7
16111,5435722.24,6359320.74,6
16112,5435722.24,6359320.74,6
16116,5441178.27,6353789.9,1
16117,5441178.27,6353789.9,1
16118,5441178.27,6353789.9,1
16119,5441178.27,6353789.9,1
16120,5437059.339891057,6351223.974217639,7
16123,5436214.22,6355394.19,5
16124,5436214.22,6355394.19,5
16125,5436214.22,6355394.19,5
16126,5436214.22,6355394.19,5
16127,5436214.22,6355394.19,5
16128,5436214.22,6355394.19,5
16129,5436214.22,6355394.19,5
16130,5436214.22,6355394.19,5
16131,5436214.22,6355394.19,5
16132,5436214.22,6355394.19,5
16133,5436214.22,6355394.19,5
16134,5436214.22,6355394.19,5
16135,5436214.22,6355394.19,5
16136,5436214.22,6355394.19,5
16137,5436214.22,6355394.19,5
16138,5435557.704996764,6359323.150355268,6
16139,5435557.704996764,6359323.150355268,6
16145,5437182.180000041,6353971.099999966,7
16146,5437182.180000041,6353971.099999966,7
16147,5434725.57,6355538.36,0
16148,5434725.57,6355538.36,0
16149,5437359.421469804,6348489.38265679,8
16150,5437359.421469804,6348489.38265679,8
16151,5437359.421469804,6348489.38265679,8
16152,5437359.421469804,6348489.38265679,8
16153,5437359.421469804,6348489.38265679,8
16154,5437359.421469804,6348489.38265679,8
16155,5437359.421469804,6348489.38265679,8
16156,5437359.421469804,6348489.38265679,8
16157,5437359.421469804,6348489.38265679,8
16158,5437359.421469804,6348489.38265679,8
16159,5437359.421469804,6348489.38265679,8
16160,5437359.421469804,6348489.38265679,8
16161,5437359.421469804,6348489.38265679,8
16162,5438176.852961122,6350462.277790844,8
16163,5439348.11380322,6356003.51222284,9
16164,5440840.508759456,6351374.821663634,3
16165,5440840.508759456,6351374.821663634,3
16167,5431738.164882942,6357399.339797566,4
16168,5431738.164882942,6357399.339797566,4
16169,5431738.164882942,6357399.339797566,4
16170,5431738.164882942,6357399.339797566,4
16171,5431738.164882942,6357399.339797566,4
16183,5435079.86,6354498.23,0
16184,5435079.86,6354498.23,0
16185,5438054.275612645,6351689.013512184,7
16188,5438021.530971526,6351954.584147007,7
16190,5435296.288975782,6356461.858982631,5
16198,5441397.885862648,6352984.275425215,1
16199,5441397.885862648,6352984.275425215,1
16200,5438529.59477541,6348650.418292789,8
16203,5432122.451009386,6357146.853374286,4
16204,5432122.451009386,6357146.853374286,4
16205,5432122.451009386,6357146.853374286,4
16206,5432122.451009386,6357146.853374286,4
16207,5432122.451009386,6357146.853374286,4
16208,5437495.188608436,6355577.658244589,9
16209,5437495.188608436,6355577.658244589,9
16210,5437495.188608436,6355577.658244589,9
16211,5439833.05948117,6351329.085587241,3
16214,5434207.486704058,6351097.858949918,0
16215,5434207.486704058,6351097.858949918,0
16217,5432563.300000067,6362248.810000014,2
16218,5432563.300000067,6362248.810000014,2
16224,5440187.395017987,6348611.338212801,3
16225,5440187.395017987,6348611.338212801,3
16226,5434228.929073696,6355861.087066112,0
16229,5437363.49459119,6348381.939602804,8
16230,5437363.49459119,6348381.939602804,8
16231,5437363.49459119,6348381.939602804,8
16232,5437363.49459119,6348381.939602804,8
16233,5437363.49459119,6348381.939602804,8
16239,5433175.894405409,6357520.4304193165,4
16240,5437526.216167325,6352423.615248612,7
16243,5434055.127353751,6361142.429074764,2
16244,5438234.814852631,6355795.184247571,9
16245,5438234.814852631,6355795.184247571,9
16246,5438234.814852631,6355795.184247571,9
16247,5438234.814852631,6355795.184247571,9
16248,5441094.48287965,6349252.881250949,3
16249,5434457.149881645,6351077.236602497,7
16250,5434457.149881645,6351077.236602497,7
16253,5437721.76761538,6350872.756170467,7
16258,5435135.877127281,6353699.247230919,0
16259,5435135.877127281,6353699.247230919,0
16260,5438923.064975475,6352196.596621592,7
16269,5439380.763226661,6353106.965187526,1
16270,5439380.763226661,6353106.965187526,1
16272,5440634.776571465,6351519.338704234,3
16273,5439553.828423617,6353143.939438857,1
16274,5436001.488357347,6355898.865645928,5
16275,5436001.488357347,6355898.865645928,5
16276,5436001.488357347,6355898.865645928,5
16277,5436001.488357347,6355898.865645928,5
16278,5436001.488357347,6355898.865645928,5
16279,5436001.488357347,6355898.865645928,5
16280,5436001.488357347,6355898.865645928,5
16281,5436001.488357347,6355898.865645928,5
16282,5436001.488357347,6355898.865645928,5
16283,5436001.488357347,6355898.865645928,5
16284,5436001.488357347,6355898.865645928,5
